sys_sample_code,sample_date,site,location,lab_sdg,sample_source,nysdec_sample_type,chemical_name,fraction,result_value,result_unit,lab_flag,lab_anl_method_name,cas_rn,method_detection_limit,detection_limit_unit,quantitation_limit,analysis_date,equipment_blank_ssc,equipment_blank,equipment_blank_result_value,precision_ssc,precision,precision_result_value,accuracy_ssc,accuracy,accuracy_result_value,qc
090120clk1200inf,2020-09-01T16:00:00Z,clarkson,influent,R2008016,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.05,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-13-2020 14:19:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0.004; 0.006,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 13%,083120esf1500effms,pass,0.303,accept
090120con1200amb,2020-09-01T16:00:00Z,control,ambient,R2008016,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.024,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-13-2020 14:03:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0.004; 0.006,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 13%,083120esf1500effms,pass,0.303,accept
090120esf0900eff,2020-09-01T13:00:00Z,esf,effluent,R2008016,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.03,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-13-2020 14:18:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0.004; 0.006,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 13%,083120esf1500effms,pass,0.303,accept
090120esf0900inf,2020-09-01T13:00:00Z,esf,influent,R2008016,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.015,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-13-2020 14:16:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0.004; 0.006,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 13%,083120esf1500effms,pass,0.303,accept
090120esf1200amb,2020-09-01T16:00:00Z,esf,ambient,R2008016,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.019,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-13-2020 14:08:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0.004; 0.006,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 13%,083120esf1500effms,pass,0.303,accept
090120esf1200eff,2020-09-01T16:00:00Z,esf,effluent,R2008016,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.03,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-13-2020 14:26:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0.004; 0.006,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 13%,083120esf1500effms,pass,0.303,accept
090120esf1200inf,2020-09-01T16:00:00Z,esf,influent,R2008016,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.016,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-13-2020 14:25:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0.004; 0.006,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 13%,083120esf1500effms,pass,0.303,accept
090120clk1500eff,2020-09-01T19:00:00Z,clarkson,effluent,R2008016,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.045,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-18-2020 20:37:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0.004; 0.006,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 13%,090220clkpredocms,pass,0.282,accept
090120clk1500inf,2020-09-01T19:00:00Z,clarkson,influent,R2008016,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.018,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-18-2020 20:36:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0.004; 0.006,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 13%,090220clkpredocms,pass,0.282,accept
090120esf1500eff,2020-09-01T19:00:00Z,esf,effluent,R2008016,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.071,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-18-2020 20:39:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0.004; 0.006,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 13%,090220clkpredocms,pass,0.282,accept
090120esf1500inf,2020-09-01T19:00:00Z,esf,influent,R2008016,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.021,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-18-2020 20:38:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0.004; 0.006,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 13%,090220clkpredocms,pass,0.282,accept
090220clkmiddoc,2020-09-02T16:00:00Z,clarkson,lab,R2008016,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.021,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-18-2020 20:46:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0.004; 0.006,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,090220clkpredocms,pass,0.282,reject
090220clkposdoc,2020-09-02T19:00:00Z,clarkson,lab,R2008016,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.015,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-18-2020 20:47:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,090220clkpredocms,pass,0.282,reject
090220clkpredoc,2020-09-02T14:00:00Z,clarkson,lab,R2008016,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.016,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-18-2020 20:40:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0.004; 0.006,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 13%,090220clkpredocms,pass,0.282,accept
083120clk1200inf-72,2020-09-03T16:00:00Z,clarkson,influent,R2008207,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.017,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 16:07:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.126; 0.104; 0.112; 0.118,reject
083120esf1200eff-72,2020-09-03T16:00:00Z,esf,effluent,R2008207,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.031,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 17:09:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.126; 0.104; 0.112; 0.118,reject
083120esf1200inf-72,2020-09-03T16:00:00Z,esf,influent,R2008207,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.012,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 14:54:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.126; 0.104; 0.112; 0.118,reject
090320clk0900eff,2020-09-03T13:00:00Z,clarkson,effluent,R2008207,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.025,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 15:46:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.126; 0.104; 0.112; 0.118,reject
090320clk0900inf,2020-09-03T13:00:00Z,clarkson,influent,R2008207,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.055,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 15:45:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.126; 0.104; 0.112; 0.118,reject
090320clk1200amb,2020-09-03T16:00:00Z,clarkson,ambient,R2008207,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.018,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 15:38:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.126; 0.104; 0.112; 0.118,reject
090320clk1200eff,2020-09-03T16:00:00Z,clarkson,effluent,R2008207,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.044,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 15:52:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.126; 0.104; 0.112; 0.118,reject
090320clk1200inf,2020-09-03T16:00:00Z,clarkson,influent,R2008207,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.015,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 15:51:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.126; 0.104; 0.112; 0.118,reject
090320clk1500eff,2020-09-03T19:00:00Z,clarkson,effluent,R2008207,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.064,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 15:57:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.126; 0.104; 0.112; 0.118,reject
090320clk1500inf,2020-09-03T19:00:00Z,clarkson,influent,R2008207,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.02,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 15:56:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.126; 0.104; 0.112; 0.118,reject
090320con1200amb,2020-09-03T16:00:00Z,control,ambient,R2008207,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.019,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 15:30:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.126; 0.104; 0.112; 0.118,reject
090320esf0900eff,2020-09-03T13:00:00Z,esf,effluent,R2008207,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.032,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 15:49:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.126; 0.104; 0.112; 0.118,reject
090320esf0900inf,2020-09-03T13:00:00Z,esf,influent,R2008207,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.02,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 15:48:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.126; 0.104; 0.112; 0.118,reject
090320esf1200amb,2020-09-03T16:00:00Z,esf,ambient,R2008207,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.022,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 15:34:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.126; 0.104; 0.112; 0.118,reject
090320esf1200eff,2020-09-03T16:00:00Z,esf,effluent,R2008207,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.016,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 15:55:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.126; 0.104; 0.112; 0.118,reject
090320esf1200inf,2020-09-03T16:00:00Z,esf,influent,R2008207,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.022,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 15:53:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.126; 0.104; 0.112; 0.118,reject
090320esf1500eff,2020-09-03T19:00:00Z,esf,effluent,R2008207,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.044,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 16:03:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.126; 0.104; 0.112; 0.118,reject
090320esf1500inf,2020-09-03T19:00:00Z,esf,influent,R2008207,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.02,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 16:02:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.126; 0.104; 0.112; 0.118,reject
090120clk1200eff-72,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.075,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 21:00:00,090420clk1200effeb,pass,0.008,090420clk1200effdup,pass,17%,090420esf1200effms,pass,0.12,accept
090120clk1200inf-72,2020-09-04T16:00:00Z,clarkson,influent,R2008229,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.024,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 20:58:00,090420clk1200effeb,pass,0.008,090420clk1200effdup,pass,17%,090420esf1200effms,pass,0.12,accept
090120esf1200eff-72,2020-09-04T16:00:00Z,esf,effluent,R2008229,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.078,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 21:02:00,090420clk1200effeb,pass,0.008,090420clk1200effdup,pass,17%,090420esf1200effms,pass,0.12,accept
090120esf1200inf-72,2020-09-04T16:00:00Z,esf,influent,R2008229,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.022,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 21:01:00,090420clk1200effeb,pass,0.008,090420clk1200effdup,pass,17%,090420esf1200effms,pass,0.12,accept
090420clk0900eff,2020-09-04T13:00:00Z,clarkson,effluent,R2008229,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.066,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 19:02:00,090420clk1200effeb,pass,0.008,090420clk1200effdup,pass,17%,090420esf1200effms,pass,0.12,accept
090420clk0900inf,2020-09-04T13:00:00Z,clarkson,influent,R2008229,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.021,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 19:01:00,090420clk1200effeb,pass,0.008,090420clk1200effdup,pass,17%,090420esf1200effms,pass,0.12,accept
090420clk1200amb,2020-09-04T16:00:00Z,clarkson,ambient,R2008229,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.028,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 19:00:00,090420clk1200effeb,pass,0.008,090420clk1200effdup,pass,17%,090420esf1200effms,pass,0.12,accept
090420clk1200eff,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.064,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 20:25:00,090420clk1200effeb,pass,0.008,090420clk1200effdup,pass,17%,090420esf1200effms,pass,0.12,accept
090420clk1200inf,2020-09-04T16:00:00Z,clarkson,influent,R2008229,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.017,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 20:24:00,090420clk1200effeb,pass,0.008,090420clk1200effdup,pass,17%,090420esf1200effms,pass,0.12,accept
090420clk1500eff,2020-09-04T19:00:00Z,clarkson,effluent,R2008232,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.021,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 20:20:00,090420clk1200effeb,pass,0.008,090420clk1200effdup,pass,17%,090420esf1200effms,pass,0.12,accept
090420clk1500inf,2020-09-04T19:00:00Z,clarkson,influent,R2008232,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.014,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 20:19:00,090420clk1200effeb,pass,0.008,090420clk1200effdup,pass,17%,090420esf1200effms,pass,0.12,accept
090420con1200amb,2020-09-04T16:00:00Z,control,ambient,R2008229,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.022,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 18:57:00,090420clk1200effeb,pass,0.008,090420clk1200effdup,pass,17%,090420esf1200effms,pass,0.12,accept
090420esf0900eff,2020-09-04T13:00:00Z,esf,effluent,R2008229,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.031,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 20:23:00,090420clk1200effeb,pass,0.008,090420clk1200effdup,pass,17%,090420esf1200effms,pass,0.12,accept
090420esf0900inf,2020-09-04T13:00:00Z,esf,influent,R2008229,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.016,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 20:21:00,090420clk1200effeb,pass,0.008,090420clk1200effdup,pass,17%,090420esf1200effms,pass,0.12,accept
090420esf1200amb,2020-09-04T16:00:00Z,esf,ambient,R2008229,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.016,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 18:58:00,090420clk1200effeb,pass,0.008,090420clk1200effdup,pass,17%,090420esf1200effms,pass,0.12,accept
090420esf1200eff,2020-09-04T16:00:00Z,esf,effluent,R2008229,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.024,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 20:51:00,090420clk1200effeb,pass,0.008,090420clk1200effdup,pass,17%,090420esf1200effms,pass,0.12,accept
090420esf1200inf,2020-09-04T16:00:00Z,esf,influent,R2008229,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.022,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 20:27:00,090420clk1200effeb,pass,0.008,090420clk1200effdup,pass,17%,090420esf1200effms,pass,0.12,accept
090420esf1500eff,2020-09-04T19:00:00Z,esf,effluent,R2008232,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.048,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 20:18:00,090420clk1200effeb,pass,0.008,090420clk1200effdup,pass,17%,090420esf1200effms,pass,0.12,accept
090420esf1500inf,2020-09-04T19:00:00Z,esf,influent,R2008232,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.016,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 14:51:00,090420clk1200effeb,pass,0.008,090420clk1200effdup,pass,17%,090420esf1200effms,pass,0.12,accept
090320esf1200inf-72,2020-09-06T16:00:00Z,esf,influent,R2008238,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.008,mg/l,estimated,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 20:23:00,090420clk1200effeb,pass,0.008,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,reject
091020esf1200amb,2020-09-10T16:00:00Z,esf,ambient,R2008265,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.009,mg/l,estimated,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 20:43:00,090820con1200ambeb,pass,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,reject
090320clk1200eff-72,2020-09-06T16:00:00Z,clarkson,effluent,R2008238,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.024,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 20:22:00,090420clk1200effeb,pass,0.008,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,reject
090320clk1200inf-72,2020-09-06T16:00:00Z,clarkson,influent,R2008238,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.018,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 20:21:00,090420clk1200effeb,pass,0.008,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,reject
090320esf1200eff-72,2020-09-06T16:00:00Z,esf,effluent,R2008238,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.012,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 20:24:00,090420clk1200effeb,pass,0.008,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,reject
090420clk1200eff-72,2020-09-07T16:00:00Z,clarkson,effluent,R2008238,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.075,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 20:31:00,090820con1200ambeb,pass,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,reject
090420clk1200inf-72,2020-09-07T16:00:00Z,clarkson,influent,R2008238,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.02,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 20:30:00,090820con1200ambeb,pass,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,reject
090420esf1200eff-72,2020-09-07T16:00:00Z,esf,effluent,R2008238,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.016,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 20:33:00,090820con1200ambeb,pass,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,reject
090420esf1200inf-72,2020-09-07T16:00:00Z,esf,influent,R2008238,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.016,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 20:32:00,090820con1200ambeb,pass,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,reject
090820clk1200amb,2020-09-08T16:00:00Z,clarkson,ambient,R2008265,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.014,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 20:37:00,090820con1200ambeb,pass,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,reject
090820con1200amb,2020-09-08T16:00:00Z,control,ambient,R2008265,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.019,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 20:34:00,090820con1200ambeb,pass,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,reject
090820esf1200amb,2020-09-08T16:00:00Z,esf,ambient,R2008265,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.017,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 20:36:00,090820con1200ambeb,pass,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,reject
091020clk1200amb,2020-09-10T16:00:00Z,clarkson,ambient,R2008265,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.013,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 20:45:00,090820con1200ambeb,pass,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,reject
091020con1200amb,2020-09-10T16:00:00Z,control,ambient,R2008265,Field,standard_sample,"Nitrogen, ammonia (As N)",T,0.016,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 20:40:00,090820con1200ambeb,pass,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,reject
082620clk1200amb,2020-08-26T16:00:00Z,clarkson,ambient,R2007842,Field,standard_sample,"NITROGEN, KJELDAHL, TOTAL",T,2.72,mg/l,no_flag,E351.2,KN,0.1,mg/l,0.1,09-04-2020 14:18:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082820clk1200ambms; 082820con1200ambms,pass; pass,5.51; 5.25,accept
