sys_sample_code,sample_date,site,location,lab_sdg,sample_source,nysdec_sample_type,chemical_name,fraction,result_value,result_unit,lab_flag,lab_anl_method_name,cas_rn,method_detection_limit,detection_limit_unit,quantitation_limit,analysis_date,equipment_blank_ssc,equipment_blank,equipment_blank_result_value,precision_ssc,precision,precision_result_value,accuracy_ssc,accuracy,accuracy_result_value,holding_time_value,holding_time,qc
090320esf1200eff,2020-09-03T16:00:00Z,esf,effluent,R2008207,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0109,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-15T02:55:00Z,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup; 090320esf1200effdup,fail; fail,53%; 58%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,274.916666666667,pass,reject
090320esf1200inf,2020-09-03T16:00:00Z,esf,influent,R2008207,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0153,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-15T00:10:00Z,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup; 090320esf1200effdup,fail; fail,53%; 58%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,272.166666666667,pass,reject
090320esf1500eff,2020-09-03T19:00:00Z,esf,effluent,R2008207,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.193,mg/l,no_flag,E365.1,7723-14-0,0.018,mg/l,0.025,2020-09-15T03:45:00Z,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup; 090320esf1200effdup,fail; fail,53%; 58%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,272.75,pass,reject
090320esf1500inf,2020-09-03T19:00:00Z,esf,influent,R2008207,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0173,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-15T03:01:00Z,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup; 090320esf1200effdup,fail; fail,53%; 58%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,272.016666666667,pass,reject
090420clk0900eff,2020-09-04T13:00:00Z,clarkson,effluent,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0954,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T17:50:00Z,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,316.833333333333,pass,reject
090420clk0900inf,2020-09-04T13:00:00Z,clarkson,influent,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0157,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T17:48:00Z,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,316.8,pass,reject
090420clk1200amb,2020-09-04T16:00:00Z,clarkson,ambient,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0118,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T17:47:00Z,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,313.783333333333,pass,reject
090420clk1200eff,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.098,mg/l,no_flag,E365.1,7723-14-0,0.018,mg/l,0.025,2020-09-17T18:44:00Z,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,314.733333333333,pass,reject
090420clk1200inf,2020-09-04T16:00:00Z,clarkson,influent,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0113,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T17:53:00Z,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,313.883333333333,pass,reject
090420clk1500eff,2020-09-04T19:00:00Z,clarkson,effluent,R2008232,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0306,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T18:24:00Z,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,311.4,pass,reject
090420clk1500inf,2020-09-04T19:00:00Z,clarkson,influent,R2008232,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0122,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T18:23:00Z,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,311.383333333333,pass,reject
090420con1200amb,2020-09-04T16:00:00Z,control,ambient,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0127,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T17:54:00Z,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,313.9,pass,reject
090420esf0900eff,2020-09-04T13:00:00Z,esf,effluent,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.169,mg/l,no_flag,E365.1,7723-14-0,0.018,mg/l,0.025,2020-09-17T18:47:00Z,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,317.783333333333,pass,reject
090420esf0900inf,2020-09-04T13:00:00Z,esf,influent,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0132,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T17:51:00Z,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,316.85,pass,reject
090420esf1200amb,2020-09-04T16:00:00Z,esf,ambient,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.012,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T17:44:00Z,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,313.733333333333,pass,reject
090420esf1200eff,2020-09-04T16:00:00Z,esf,effluent,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0283,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T17:56:00Z,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,313.933333333333,pass,reject
090420esf1200inf,2020-09-04T16:00:00Z,esf,influent,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0123,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T17:55:00Z,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,313.916666666667,pass,reject
090420esf1500eff,2020-09-04T19:00:00Z,esf,effluent,R2008232,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.183,mg/l,no_flag,E365.1,7723-14-0,0.018,mg/l,0.025,2020-09-17T18:49:00Z,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,311.816666666667,pass,reject
090420esf1500inf,2020-09-04T19:00:00Z,esf,influent,R2008232,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0133,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T18:30:00Z,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,311.5,pass,reject
090320clk1200eff-72,2020-09-06T16:00:00Z,clarkson,effluent,R2008238,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0372,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T18:26:00Z,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,266.433333333333,pass,reject
090320clk1200inf-72,2020-09-06T16:00:00Z,clarkson,influent,R2008238,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0124,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T18:25:00Z,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,266.416666666667,pass,reject
090320esf1200eff-72,2020-09-06T16:00:00Z,esf,effluent,R2008238,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0111,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T18:18:00Z,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,266.3,pass,reject
090320esf1200inf-72,2020-09-06T16:00:00Z,esf,influent,R2008238,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0126,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T18:09:00Z,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,266.15,pass,reject
090420clk1200eff-72,2020-09-07T16:00:00Z,clarkson,effluent,R2008238,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0949,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T18:33:00Z,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,242.55,pass,reject
090420clk1200inf-72,2020-09-07T16:00:00Z,clarkson,influent,R2008238,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0139,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T18:31:00Z,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,242.516666666667,pass,reject
090420esf1200eff-72,2020-09-07T16:00:00Z,esf,effluent,R2008238,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0111,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T18:35:00Z,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,242.583333333333,pass,reject
090420esf1200inf-72,2020-09-07T16:00:00Z,esf,influent,R2008238,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0131,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T18:34:00Z,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,242.566666666667,pass,reject
090820clk1200amb,2020-09-08T16:00:00Z,clarkson,ambient,R2008265,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0128,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T18:38:00Z,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,218.633333333333,pass,reject
090820con1200amb,2020-09-08T16:00:00Z,control,ambient,R2008265,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.012,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T18:36:00Z,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,218.6,pass,reject
090820esf1200amb,2020-09-08T16:00:00Z,esf,ambient,R2008265,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0122,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-17T18:37:00Z,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,218.616666666667,pass,reject
091020clk1200amb,2020-09-10T16:00:00Z,clarkson,ambient,R2008265,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0171,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-23T00:14:00Z,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,296.233333333333,pass,reject
091020con1200amb,2020-09-10T16:00:00Z,control,ambient,R2008265,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0141,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-23T00:12:00Z,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,296.2,pass,reject
091020esf1200amb,2020-09-10T16:00:00Z,esf,ambient,R2008265,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0121,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,2020-09-23T00:13:00Z,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,296.216666666667,pass,reject
082620clk1200amb,2020-08-26T16:00:00Z,clarkson,ambient,R2007842,Field,standard_sample,CHLORIDE (AS CL),T,47.7,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-08-29T22:01:00Z,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082620con1200ambebms,pass,20.8,78.0166666666667,pass,accept
082620con1200amb,2020-08-26T16:00:00Z,control,ambient,R2007842,Field,standard_sample,CHLORIDE (AS CL),T,48.4,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-08-29T21:25:00Z,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082620con1200ambebms,pass,20.8,77.4166666666667,pass,accept
082620esf1200amb,2020-08-26T16:00:00Z,esf,ambient,R2007842,Field,standard_sample,CHLORIDE (AS CL),T,48.2,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-08-29T21:55:00Z,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082620con1200ambebms,pass,20.8,77.9166666666667,pass,accept
082720clk1200amb,2020-08-27T16:00:00Z,clarkson,ambient,R2007842,Field,standard_sample,CHLORIDE (AS CL),T,47.1,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-08-30T03:35:00Z,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082620con1200ambebms,pass,20.8,59.5833333333333,pass,accept
082720con1200amb,2020-08-27T16:00:00Z,control,ambient,R2007842,Field,standard_sample,CHLORIDE (AS CL),T,48.2,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-08-30T03:24:00Z,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082620con1200ambebms,pass,20.8,59.4,pass,accept
082720esf1200amb,2020-08-27T16:00:00Z,esf,ambient,R2007842,Field,standard_sample,CHLORIDE (AS CL),T,46.8,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-08-30T03:29:00Z,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082620con1200ambebms,pass,20.8,59.4833333333333,pass,accept
082820clk1200amb,2020-08-28T16:00:00Z,clarkson,ambient,R2007842,Field,standard_sample,CHLORIDE (AS CL),T,49.1,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-05T03:52:00Z,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082820con1200ambms,pass,68,179.866666666667,pass,accept
082820con1200amb,2020-08-28T16:00:00Z,control,ambient,R2007842,Field,standard_sample,CHLORIDE (AS CL),T,46.9,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-05T04:10:00Z,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082820con1200ambms,pass,68,180.166666666667,pass,accept
082820esf1200amb,2020-08-28T16:00:00Z,esf,ambient,R2007842,Field,standard_sample,CHLORIDE (AS CL),T,47,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-05T03:46:00Z,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082820con1200ambms,pass,68,179.766666666667,pass,accept
083120clk0900eff,2020-08-31T13:00:00Z,clarkson,effluent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,64.9,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T01:40:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,84.6666666666667,pass,accept
083120clk0900inf,2020-08-31T13:00:00Z,clarkson,influent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,48.6,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T01:34:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,84.5666666666667,pass,accept
083120clk1200amb,2020-08-31T16:00:00Z,clarkson,ambient,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,46.3,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T01:28:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,81.4666666666667,pass,accept
083120clk1200eff,2020-08-31T16:00:00Z,clarkson,effluent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,63.7,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T02:03:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,82.05,pass,accept
083120clk1200inf,2020-08-31T16:00:00Z,clarkson,influent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,46.4,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T01:58:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,81.9666666666667,pass,accept
083120clk1500eff,2020-08-31T19:00:00Z,clarkson,effluent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,53.9,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T02:50:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,79.8333333333333,pass,accept
083120clk1500inf,2020-08-31T19:00:00Z,clarkson,influent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,49.5,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T02:44:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,79.7333333333333,pass,accept
083120con1200amb,2020-08-31T16:00:00Z,control,ambient,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,45.1,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T01:16:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,81.2666666666667,pass,accept
083120esf0900eff,2020-08-31T13:00:00Z,esf,effluent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,46.4,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T01:52:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,84.8666666666667,pass,accept
083120esf0900inf,2020-08-31T13:00:00Z,esf,influent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,48.8,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T01:46:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,84.7666666666667,pass,accept
083120esf1200amb,2020-08-31T16:00:00Z,esf,ambient,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,47,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T01:22:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,81.3666666666667,pass,accept
083120esf1200eff,2020-08-31T16:00:00Z,esf,effluent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,46.3,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T02:39:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,82.65,pass,accept
083120esf1200inf,2020-08-31T16:00:00Z,esf,influent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,49.5,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T02:21:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,82.35,pass,accept
083120esf1500eff,2020-08-31T19:00:00Z,esf,effluent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,46.9,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T03:02:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,80.0333333333333,pass,accept
083120esf1500inf,2020-08-31T19:00:00Z,esf,influent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,47.1,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T02:56:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,79.9333333333333,pass,accept
090120clk0900eff,2020-09-01T13:00:00Z,clarkson,effluent,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,56.1,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T20:06:00Z,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,79.1,pass,accept
090120clk0900inf,2020-09-01T13:00:00Z,clarkson,influent,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,50.4,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T20:00:00Z,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,79,pass,accept
090120clk1200amb,2020-09-01T16:00:00Z,clarkson,ambient,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,50,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T19:54:00Z,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,75.9,pass,accept
090120clk1200eff,2020-09-01T16:00:00Z,clarkson,effluent,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,57.4,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T20:41:00Z,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,76.6833333333333,pass,accept
090120clk1200inf,2020-09-01T16:00:00Z,clarkson,influent,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,47,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T20:35:00Z,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,76.5833333333333,pass,accept
090120con1200amb,2020-09-01T16:00:00Z,control,ambient,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,55.2,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T19:19:00Z,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,75.3166666666667,pass,accept
090120esf0900eff,2020-09-01T13:00:00Z,esf,effluent,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,46.7,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T20:30:00Z,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,79.5,pass,accept
090120esf0900inf,2020-09-01T13:00:00Z,esf,influent,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,48.4,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T20:12:00Z,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,79.2,pass,accept
090120esf1200amb,2020-09-01T16:00:00Z,esf,ambient,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,48.2,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T19:25:00Z,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,75.4166666666667,pass,accept
090120esf1200eff,2020-09-01T16:00:00Z,esf,effluent,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,46.9,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T21:11:00Z,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,77.1833333333333,pass,accept
090120esf1200inf,2020-09-01T16:00:00Z,esf,influent,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,46,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,2020-09-04T21:05:00Z,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,77.0833333333333,pass,accept
